id,2016,2012,4
12001,-22.545092518414236,-17.358014233870634,-5.1870782845436025
12003,64.76175399715055,58.620689655172406,6.141064341978144
12005,46.193340346704474,43.60701719237174,2.5863231543327316
12007,49.5040502562407,42.0627417275462,7.441308528694506
12009,19.752243092799226,12.714360254798482,7.037882838000744
12011,-35.1426167437947,-34.92904754224494,-0.21356920154975967
12013,56.14208189442525,43.92067620286086,12.221405691564392
12015,27.78117898537942,14.276941971139085,13.504237014240335
12017,39.733246339351815,21.913843240684386,17.81940309866743
12019,44.27091648432145,45.8261292693785,-1.5552127850570514
12021,25.960840340070728,30.05928429636783,-4.098443956297103
12023,44.47347336886474,36.69329602768472,7.780177341180021
12027,27.703826955074874,14.32626989759708,13.377557057477794
12029,63.20466537073035,46.88085290303991,16.323812467690445
12031,1.3792975936249088,3.6125065861837045,-2.2332089925587955
12033,20.559724007660623,20.555952108389114,0.003771899271509227
12035,20.562405439716187,7.4355173436110285,13.126888096105159
12037,39.58437240232752,31.512605042016805,8.071767360310712
12039,-37.49830416497083,-40.624027734565985,3.125723569595152
12041,62.73159144893111,50.986342943854325,11.745248505076788
12043,39.62784286698828,18.576084231637,21.05175863535128
12045,49.48580830933772,41.93866066404052,7.547147645297201
12047,28.186813186813186,16.830035139633807,11.356778047179379
12049,40.7886060925755,30.902297259894823,9.886308832680676
12051,14.215024741340532,5.930289641629847,8.284735099710684
12053,28.973377544166407,8.495583682933534,20.477793861232875
12055,32.01856148491879,23.01149750259165,9.007063982327143
12057,-6.864598775863973,-6.692651936351461,-0.1719468395125121
12059,77.87174066243834,68.34662799129804,9.525112671140306
12061,24.469108952966614,22.33012425836785,2.138984694598765
12063,37.359190075573935,29.014851248746474,8.34433882682746
12065,5.088293001962066,-1.754610655737705,6.842903657699772
12067,67.54127358490565,58.28184760223595,9.259425982669704
12069,23.084323778906736,17.136681011332065,5.947642767574671
12071,20.4163973298123,16.53335337102925,3.8830439587830483
12073,-25.142815821823707,-23.643606802693576,-1.4992090191301308
12075,44.72286671822634,32.257187890646236,12.465678827580106
12077,57.40291262135923,41.38246041412911,16.020452207230115
12079,15.579071134626691,3.419784255221483,12.159286879405208
12081,17.166422656101567,12.459362438188558,4.707060217913009
12083,26.21209172400371,16.24210728515395,9.96998443884976
12085,26.831173069750093,22.917855286346406,3.913317783403688
12086,-29.60067496153862,-23.73445429051904,-5.86622067101958
12087,6.904750694477141,-0.43526128478889825,7.3400119792660385
12089,50.20061364172764,48.55408606395578,1.646527577771863
12091,47.70654027684132,49.31274196440816,-1.6062016875668448
12093,39.529773676115134,20.058422590068158,19.471351086046976
12095,-24.6544247001902,-18.242598513162605,-6.4118261870275965
12097,-25.07524642312027,-24.514936014793417,-0.5603104083268526
12099,-15.44128082715054,-17.02179724929168,1.5805164221411392
12101,21.548038203300283,6.631955499784616,14.916082703515666
12103,1.116993945892813,-5.646967316805659,6.763961262698472
12105,14.06804520401954,6.817944201832058,7.250101002187482
12107,36.36802850499743,24.450900268164986,11.917128236832447
12113,53.42245623632385,52.596101293496076,0.826354942827777
12115,11.598809035266179,7.415172546751495,4.183636488514684
12117,1.5692325479018352,6.470137091362285,-4.90090454346045
12109,33.392424164731565,37.74010610403074,-4.3476819392991715
12111,2.4196468508381437,-7.857688618665973,10.277335469504116
12119,39.251800062610876,34.9245192546173,4.327280807993574
12121,55.223880597014926,44.931646718475236,10.29223387853969
12123,51.431646932185146,38.21271929824561,13.218927633939536
12125,62.416578854935025,48.97088818839236,13.445690666542667
12127,13.001610059035498,1.1691368342059931,11.832473224829505
12129,40.156351791530945,28.069577080491133,12.086774711039812
12131,56.12866783601391,52.0074401628413,4.121227673172612
12133,57.126210111150954,47.44067642512956,9.685533686021394
